"person_id","display_last_comma_first","display_first_last","rosterstatus","from_year","to_year","playercode","team_id","team_city","team_name","team_abbreviation","team_code","games_played_flag","otherleague_experience_ch","name","lower_name"
2412,"Welsch, Jiri","Jiri Welsch",FALSE,2002,2005,"jiri_welsch",0,"","","","","Y","00","Jiri Welsch","jiri welsch"
201581,"Hickson, JJ","JJ Hickson",TRUE,2008,2015,"jj_hickson",1610612764,"Washington","Wizards","WAS","wizards","Y","00","JJ Hickson","jj hickson"
1626266,"O'Brien, JJ","JJ O'Brien",FALSE,2015,2015,"jj_o'brien",0,"","","","","Y","11","JJ O'Brien","jj o'brien"
200755,"Redick, JJ","JJ Redick",TRUE,2006,2019,"jj_redick",1610612746,"LA","Clippers","LAC","clippers","Y","00","JJ Redick","jj redick"
201149,"Noah, Joakim","Joakim Noah",TRUE,2007,2019,"joakim_noah",1610612741,"Chicago","Bulls","CHI","bulls","Y","01","Joakim Noah","joakim noah"
201975,"Meeks, Jodie","Jodie Meeks",TRUE,2009,2018,"jodie_meeks",1610612765,"Detroit","Pistons","DET","pistons","Y","00","Jodie Meeks","jodie meeks"
201570,"Alexander, Joe","Joe Alexander",FALSE,2008,2009,"joe_alexander",0,"","","","","Y","01","Joe Alexander","joe alexander"
1629147,"Chealey, Joe","Joe Chealey",FALSE,2018,2019,"joe_chealey",0,"","","","","Y","01","Joe Chealey","joe chealey"
1432,"Courtney, Joe","Joe Courtney",FALSE,1992,1996,"joe_courtney",0,"","","","","Y","00","Joe Courtney","joe courtney"
201621,"Crawford, Joe","Joe Crawford",FALSE,2008,2008,"joe_crawford",0,"","","","","Y","01","Joe Crawford","joe crawford"
2343,"Crispin, Joe","Joe Crispin",FALSE,2001,2001,"joe_crispin",0,"","","","","Y","00","Joe Crispin","joe crispin"
247,"Dumars, Joe","Joe Dumars",FALSE,1985,1998,"joe_dumars",0,"","","","","Y","00","Joe Dumars","joe dumars"
203925,"Harris, Joe","Joe Harris",FALSE,2014,2019,"joe_harris",0,"","","","","Y","11","Joe Harris","joe harris"
204060,"Ingles, Joe","Joe Ingles",TRUE,2014,2019,"joe_ingles",1610612762,"Utah","Jazz","UTA","jazz","Y","00","Joe Ingles","joe ingles"
2207,"Johnson, Joe","Joe Johnson",TRUE,2001,2017,"joe_johnson",1610612748,"Miami","Heat","MIA","heat","Y","00","Joe Johnson","joe johnson"
170,"Kleine, Joe","Joe Kleine",FALSE,1985,1999,"joe_kleine",0,"","","","","Y","00","Joe Kleine","joe kleine"
693,"Smith, Joe","Joe Smith",FALSE,1995,2010,"joe_smith",0,"","","","","Y","00","Joe Smith","joe smith"
1086,"Stephens, Joe","Joe Stephens",FALSE,1996,1999,"joe_stephens",0,"","","","","Y","00","Joe Stephens","joe stephens"
341,"Wolf, Joe","Joe Wolf",FALSE,1987,1998,"joe_wolf",0,"","","","","Y","00","Joe Wolf","joe wolf"
1626202,"Young, Joe","Joe Young",TRUE,2015,2017,"joe_young",1610612754,"Indiana","Pacers","IND","pacers","Y","11","Joe Young","joe young"
201202,"Anthony, Joel","Joel Anthony",TRUE,2007,2016,"joel_anthony",1610612765,"Detroit","Pistons","DET","pistons","Y","01","Joel Anthony","joel anthony"
1627762,"Bolomboy, Joel","Joel Bolomboy",FALSE,2016,2017,"joel_bolomboy",0,"","","","","Y","01","Joel Bolomboy","joel bolomboy"
203954,"Embiid, Joel","Joel Embiid",TRUE,2014,2019,"joel_embiid",1610612755,"Philadelphia","76ers","PHI","sixers","Y","00","Joel Embiid","joel embiid"
200777,"Freeland, Joel","Joel Freeland",FALSE,2012,2014,"joel_freeland",0,"","","","","Y","01","Joel Freeland","joel freeland"
2038,"Przybilla, Joel","Joel Przybilla",FALSE,2000,2012,"joel_przybilla",0,"","","","","Y","00","Joel Przybilla","joel przybilla"
201595,"Dorsey, Joey","Joey Dorsey",FALSE,2008,2014,"joey_dorsey",0,"","","","","Y","01","Joey Dorsey","joey dorsey"
101121,"Graham, Joey","Joey Graham",FALSE,2005,2010,"joey_graham",0,"","","","","Y","01","Joey Graham","joey graham"
203530,"Lauvergne, Joffrey","Joffrey Lauvergne",TRUE,2014,2017,"joffrey_lauvergne",1610612743,"Denver","Nuggets","DEN","nuggets","Y","00","Joffrey Lauvergne","joffrey lauvergne"
101130,"Petro, Johan","Johan Petro",FALSE,2005,2012,"johan_petro",0,"","","","","Y","01","Johan Petro","johan petro"
680,"Amaechi, John","John Amaechi",FALSE,1995,2002,"john_amaechi",0,"","","","","Y","00","John Amaechi","john amaechi"
1911,"Celestand, John","John Celestand",FALSE,1999,2002,"john_celestand",0,"","","","","Y","00","John Celestand","john celestand"
715,"Coker, John","John Coker",FALSE,1995,2000,"john_coker",0,"","","","","Y","00","John Coker","john coker"
1628381,"Collins, John","John Collins",FALSE,2017,2019,"john_collins",0,"","","","","Y","00","John Collins","john collins"
180,"Crotty, John","John Crotty",FALSE,1992,2002,"john_crotty",0,"","","","","Y","00","John Crotty","john crotty"
2823,"Edwards, John","John Edwards",FALSE,2004,2005,"john_edwards",0,"","","","","Y","01","John Edwards","john edwards"
203089,"Henson, John","John Henson",TRUE,2012,2019,"john_henson",1610612749,"Milwaukee","Bucks","MIL","bucks","Y","00","John Henson","john henson"
204066,"Holland, John","John Holland",TRUE,2015,2018,"john_holland",1610612738,"Boston","Celtics","BOS","celtics","Y","11","John Holland","john holland"
203098,"Jenkins, John","John Jenkins",TRUE,2012,2018,"john_jenkins",1610612756,"Phoenix","Suns","PHX","suns","Y","01","John Jenkins","john jenkins"
1629723,"Konchar, John","John Konchar",FALSE,2019,2019,"john_konchar",0,"","","","","Y","01","John Konchar","john konchar"
1381,"Long, John","John Long",FALSE,1978,1996,"john_long",0,"","","","","Y","00","John Long","john long"
101249,"Lucas III, John","John Lucas III",FALSE,2005,2016,"john_lucas iii",0,"","","","","Y","11","John Lucas III","john lucas iii"
927,"Salley, John","John Salley",FALSE,1986,1999,"john_salley",0,"","","","","Y","00","John Salley","john salley"
2422,"Salmons, John","John Salmons",FALSE,2002,2014,"john_salmons",0,"","","","","Y","00","John Salmons","john salmons"
317,"Starks, John","John Starks",FALSE,1988,2001,"john_starks",0,"","","","","Y","00","John Starks","john starks"
304,"Stockton, John","John Stockton",FALSE,1984,2002,"john_stockton",0,"","","","","Y","00","John Stockton","john stockton"
1519,"Thomas, John","John Thomas",FALSE,1997,2005,"john_thomas",0,"","","","","Y","01","John Thomas","john thomas"
202322,"Wall, John","John Wall",TRUE,2010,2019,"john_wall",1610612764,"Washington","Wizards","WAS","wizards","Y","00","John Wall","john wall"
961,"Wallace, John","John Wallace",FALSE,1996,2003,"john_wallace",0,"","","","","Y","00","John Wallace","john wallace"
1628405,"Motley, Johnathan","Johnathan Motley",FALSE,2017,2019,"johnathan_motley",0,"","","","","Y","01","Johnathan Motley","johnathan motley"
1629140,"Williams, Johnathan","Johnathan Williams",FALSE,2018,2019,"johnathan_williams",0,"","","","","Y","01","Johnathan Williams","johnathan williams"
271,"Newman, Johnny","Johnny Newman",FALSE,1986,2001,"johnny_newman",0,"","","","","Y","00","Johnny Newman","johnny newman"
203948,"O'Bryant III, Johnny","Johnny O'Bryant III",TRUE,2014,2017,"johnny_o'bryant iii",1610612749,"Milwaukee","Bucks","MIL","bucks","Y","01","Johnny O'Bryant III","johnny o'bryant iii"
1511,"Taylor, Johnny","Johnny Taylor",FALSE,1997,1999,"johnny_taylor",0,"","","","","Y","00","Johnny Taylor","johnny taylor"
468,"Barry, Jon","Jon Barry",FALSE,1992,2005,"jon_barry",0,"","","","","Y","00","Jon Barry","jon barry"
201972,"Brockman, Jon","Jon Brockman",FALSE,2009,2011,"jon_brockman",0,"","","","","Y","00","Jon Brockman","jon brockman"
202720,"Leuer, Jon","Jon Leuer",TRUE,2011,2018,"jon_leuer",1610612756,"Phoenix","Suns","PHX","suns","Y","01","Jon Leuer","jon leuer"
1628413,"Bolden, Jonah","Jonah Bolden",FALSE,2018,2019,"jonah_bolden",0,"","","","","Y","01","Jonah Bolden","jonah bolden"
201973,"Jerebko, Jonas","Jonas Jerebko",TRUE,2009,2018,"jonas_jerebko",1610612738,"Boston","Celtics","BOS","celtics","Y","00","Jonas Jerebko","jonas jerebko"
202685,"Valanciunas, Jonas","Jonas Valanciunas",TRUE,2012,2019,"jonas_valanciunas",1610612761,"Toronto","Raptors","TOR","raptors","Y","00","Jonas Valanciunas","jonas valanciunas"
1886,"Bender, Jonathan","Jonathan Bender",FALSE,1999,2009,"jonathan_bender",0,"","","","","Y","00","Jonathan Bender","jonathan bender"
1626780,"Gibson, Jonathan","Jonathan Gibson",FALSE,2016,2018,"jonathan_gibson",0,"","","","","Y","00","Jonathan Gibson","jonathan gibson"
1628371,"Isaac, Jonathan","Jonathan Isaac",FALSE,2017,2019,"jonathan_isaac",0,"","","","","Y","01","Jonathan Isaac","jonathan isaac"
1801,"Kerner, Jonathan","Jonathan Kerner",FALSE,1998,2002,"jonathan_kerner",0,"","","","","Y","00","Jonathan Kerner","jonathan kerner"
203613,"Simmons, Jonathon","Jonathon Simmons",TRUE,2015,2018,"jonathon_simmons",1610612759,"San Antonio","Spurs","SAS","spurs","Y","11","Jonathon Simmons","jonathon simmons"
201938,"Flynn, Jonny","Jonny Flynn",FALSE,2009,2011,"jonny_flynn",0,"","","","","Y","01","Jonny Flynn","jonny flynn"
1629007,"Porter, Jontay","Jontay Porter",FALSE,2019,2019,"jontay_porter",0,"","","","","N","00","Jontay Porter","jontay porter"
203919,"Adams, Jordan","Jordan Adams",TRUE,2014,2015,"jordan_adams",1610612763,"Memphis","Grizzlies","MEM","grizzlies","Y","01","Jordan Adams","jordan adams"
1628395,"Bell, Jordan","Jordan Bell",FALSE,2017,2019,"jordan_bell",0,"","","","","Y","01","Jordan Bell","jordan bell"
1629648,"Bone, Jordan","Jordan Bone",FALSE,2019,2019,"jordan_bone",0,"","","","","Y","01","Jordan Bone","jordan bone"
203903,"Clarkson, Jordan","Jordan Clarkson",TRUE,2014,2019,"jordan_clarkson",1610612747,"Los Angeles","Lakers","LAL","lakers","Y","01","Jordan Clarkson","jordan clarkson"
202348,"Crawford, Jordan","Jordan Crawford",FALSE,2010,2017,"jordan_crawford",0,"","","","","Y","01","Jordan Crawford","jordan crawford"
200770,"Farmar, Jordan","Jordan Farmar",TRUE,2006,2016,"jordan_farmar",1610612763,"Memphis","Grizzlies","MEM","grizzlies","Y","01","Jordan Farmar","jordan farmar"
202706,"Hamilton, Jordan","Jordan Hamilton",TRUE,2011,2015,"jordan_hamilton",1610612740,"New Orleans","Pelicans","NOP","pelicans","Y","11","Jordan Hamilton","jordan hamilton"
201941,"Hill, Jordan","Jordan Hill",TRUE,2009,2016,"jordan_hill",1610612754,"Indiana","Pacers","IND","pacers","Y","00","Jordan Hill","jordan hill"
1628070,"Loyd, Jordan","Jordan Loyd",FALSE,2018,2018,"jordan_loyd",0,"","","","","Y","01","Jordan Loyd","jordan loyd"
1629162,"McLaughlin, Jordan","Jordan McLaughlin",FALSE,2019,2019,"jordan_mclaughlin",0,"","","","","Y","01","Jordan McLaughlin","jordan mclaughlin"
203895,"McRae, Jordan","Jordan McRae",TRUE,2015,2019,"jordan_mcrae",1610612739,"Cleveland","Cavaliers","CLE","cavaliers","Y","11","Jordan McRae","jordan mcrae"
1626175,"Mickey, Jordan","Jordan Mickey",TRUE,2015,2017,"jordan_mickey",1610612738,"Boston","Celtics","BOS","celtics","Y","11","Jordan Mickey","jordan mickey"
1629673,"Poole, Jordan","Jordan Poole",FALSE,2019,2019,"jordan_poole",0,"","","","","Y","01","Jordan Poole","jordan poole"
1626296,"Sibert, Jordan","Jordan Sibert",FALSE,2018,2018,"jordan_sibert",0,"","","","","Y","11","Jordan Sibert","jordan sibert"
202716,"Williams, Jordan","Jordan Williams",FALSE,2011,2011,"jordan_williams",0,"","","","","Y","01","Jordan Williams","jordan williams"
200816,"Garbajosa, Jorge","Jorge Garbajosa",FALSE,2006,2007,"jorge_garbajosa",0,"","","","","Y","00","Jorge Garbajosa","jorge garbajosa"
203268,"Gutierrez, Jorge","Jorge Gutierrez",TRUE,2013,2015,"jorge_gutierrez",1610612766,"Charlotte","Hornets","CHA","hornets","Y","11","Jorge Gutierrez","jorge gutierrez"
101181,"Calderon, Jose","Jose Calderon",TRUE,2005,2018,"jose_calderon",1610612752,"New York","Knicks","NYK","knicks","Y","00","Jose Calderon","jose calderon"
2218,"Forte, Joseph","Joseph Forte",FALSE,2001,2002,"joseph_forte",0,"","","","","Y","00","Joseph Forte","joseph forte"
203006,"Akognon, Josh","Josh Akognon",FALSE,2012,2012,"josh_akognon",0,"","","","","Y","01","Josh Akognon","josh akognon"
200767,"Boone, Josh","Josh Boone",FALSE,2006,2009,"josh_boone",0,"","","","","Y","01","Josh Boone","josh boone"
2735,"Childress, Josh","Josh Childress",FALSE,2004,2013,"josh_childress",0,"","","","","Y","11","Josh Childress","josh childress"
2668,"Davis, Josh","Josh Davis",FALSE,2003,2011,"josh_davis",0,"","","","","Y","01","Josh Davis","josh davis"
1627982,"Gray, Josh","Josh Gray",FALSE,2017,2019,"josh_gray",0,"","","","","Y","01","Josh Gray","josh gray"
202725,"Harrellson, Josh","Josh Harrellson",FALSE,2011,2013,"josh_harrellson",0,"","","","","Y","00","Josh Harrellson","josh harrellson"
1628404,"Hart, Josh","Josh Hart",FALSE,2017,2019,"josh_hart",0,"","","","","Y","01","Josh Hart","josh hart"
2572,"Howard, Josh","Josh Howard",FALSE,2003,2012,"josh_howard",0,"","","","","Y","01","Josh Howard","josh howard"
203962,"Huestis, Josh","Josh Huestis",TRUE,2015,2017,"josh_huestis",1610612760,"Oklahoma City","Thunder","OKC","thunder","Y","11","Josh Huestis","josh huestis"
1628367,"Jackson, Josh","Josh Jackson",FALSE,2017,2019,"josh_jackson",0,"","","","","Y","01","Josh Jackson","josh jackson"
203705,"Magette, Josh","Josh Magette",FALSE,2017,2019,"josh_magette",0,"","","","","Y","11","Josh Magette","josh magette"
201177,"McRoberts, Josh","Josh McRoberts",TRUE,2007,2017,"josh_mcroberts",1610612748,"Miami","Heat","MIA","heat","Y","01","Josh McRoberts","josh mcroberts"
1629006,"Okogie, Josh","Josh Okogie",FALSE,2018,2019,"josh_okogie",0,"","","","","Y","00","Josh Okogie","josh okogie"
2694,"Powell, Josh","Josh Powell",FALSE,2005,2013,"josh_powell",0,"","","","","Y","01","Josh Powell","josh powell"
1629729,"Reaves, Josh","Josh Reaves",FALSE,2019,2019,"josh_reaves",0,"","","","","Y","01","Josh Reaves","josh reaves"
1626196,"Richardson, Josh","Josh Richardson",TRUE,2015,2019,"josh_richardson",1610612748,"Miami","Heat","MIA","heat","Y","11","Josh Richardson","josh richardson"
202729,"Selby, Josh","Josh Selby",FALSE,2011,2012,"josh_selby",0,"","","","","Y","01","Josh Selby","josh selby"
2746,"Smith, Josh","Josh Smith",TRUE,2004,2017,"josh_smith",1610612745,"Houston","Rockets","HOU","rockets","Y","00","Josh Smith","josh smith"
2747,"Smith, JR","JR Smith",TRUE,2004,2018,"jr_smith",1610612739,"Cleveland","Cavaliers","CLE","cavaliers","Y","00","JR Smith","jr smith"
201950,"Holiday, Jrue","Jrue Holiday",TRUE,2009,2019,"jrue_holiday",1610612740,"New Orleans","Pelicans","NOP","pelicans","Y","00","Jrue Holiday","jrue holiday"
2434,"Navarro, Juan Carlos","Juan Carlos Navarro",FALSE,2007,2007,"juan carlos_navarro",0,"","","","","Y","00","Juan Carlos Navarro","juan carlos navarro"
2413,"Dixon, Juan","Juan Dixon",FALSE,2002,2008,"juan_dixon",0,"","","","","Y","00","Juan Dixon","juan dixon"
1629308,"Toscano-Anderson, Juan","Juan Toscano-Anderson",FALSE,2019,2019,"juan_toscano-anderson",0,"","","","","Y","01","Juan Toscano-Anderson","juan toscano-anderson"
1627823,"Hernangomez, Juancho","Juancho Hernangomez",FALSE,2016,2019,"juan_hernangomez",0,"","","","","Y","01","Juancho Hernangomez","juancho hernangomez"
1038,"Hawkins, Juaquin","Juaquin Hawkins",FALSE,2002,2002,"juaquin_hawkins",0,"","","","","Y","00","Juaquin Hawkins","juaquin hawkins"
146,"Buechler, Jud","Jud Buechler",FALSE,1990,2001,"jud_buechler",0,"","","","","Y","00","Jud Buechler","jud buechler"
1627395,"Washburn, Julian","Julian Washburn",FALSE,2018,2018,"julian_washburn",0,"","","","","Y","11","Julian Washburn","julian washburn"
201153,"Wright, Julian","Julian Wright",FALSE,2007,2010,"julian_wright",0,"","","","","Y","01","Julian Wright","julian wright"
101125,"Hodge, Julius","Julius Hodge",FALSE,2005,2006,"julius_hodge",0,"","","","","Y","01","Julius Hodge","julius hodge"
203944,"Randle, Julius","Julius Randle",TRUE,2014,2019,"julius_randle",1610612747,"Los Angeles","Lakers","LAL","lakers","Y","00","Julius Randle","julius randle"
202933,"Stone, Julyan","Julyan Stone",FALSE,2011,2017,"julyan_stone",0,"","","","","Y","01","Julyan Stone","julyan stone"
1908,"Jones, Jumaine","Jumaine Jones",FALSE,1999,2006,"jumaine_jones",0,"","","","","Y","00","Jumaine Jones","jumaine jones"
2454,"Harrington, Junior","Junior Harrington",FALSE,2002,2006,"junior_harrington",0,"","","","","Y","00","Junior Harrington","junior harrington"
1626147,"Anderson, Justin","Justin Anderson",TRUE,2015,2019,"justin_anderson",1610612742,"Dallas","Mavericks","DAL","mavericks","Y","11","Justin Anderson","justin anderson"
202458,"Dentmon, Justin","Justin Dentmon",FALSE,2011,2012,"justin_dentmon",0,"","","","","Y","01","Justin Dentmon","justin dentmon"
203120,"Hamilton, Justin","Justin Hamilton",FALSE,2013,2016,"justin_hamilton",0,"","","","","Y","01","Justin Hamilton","justin hamilton"
202712,"Harper, Justin","Justin Harper",FALSE,2011,2016,"justin_harper",0,"","","","","Y","11","Justin Harper","justin harper"
203200,"Holiday, Justin","Justin Holiday",TRUE,2012,2019,"justin_holiday",1610612741,"Chicago","Bulls","CHI","bulls","Y","01","Justin Holiday","justin holiday"
1628382,"Jackson, Justin","Justin Jackson",FALSE,2017,2019,"justin_jackson",0,"","","","","Y","01","Justin Jackson","justin jackson"
1629713,"James, Justin","Justin James",FALSE,2019,2019,"justin_james",0,"","","","","Y","01","Justin James","justin james"
1628383,"Patton, Justin","Justin Patton",FALSE,2017,2019,"justin_patton",0,"","","","","Y","01","Justin Patton","justin patton"
2770,"Reed, Justin","Justin Reed",FALSE,2004,2006,"justin_reed",0,"","","","","Y","01","Justin Reed","justin reed"
1629620,"Robinson, Justin","Justin Robinson",FALSE,2019,2019,"justin_robinson",0,"","","","","Y","01","Justin Robinson","justin robinson"
200818,"Williams, Justin","Justin Williams",FALSE,2006,2007,"justin_williams",0,"","","","","Y","00","Justin Williams","justin williams"
1629625,"Wright-Foreman, Justin","Justin Wright-Foreman",FALSE,2019,2019,"justin_wright-foreman",0,"","","","","Y","01","Justin Wright-Foreman","justin wright-foreman"
1626159,"Winslow, Justise","Justise Winslow",TRUE,2015,2019,"justise_winslow",1610612748,"Miami","Heat","MIA","heat","Y","00","Justise Winslow","justise winslow"
203994,"Nurkic, Jusuf","Jusuf Nurkic",TRUE,2014,2019,"jusuf_nurkic",1610612743,"Denver","Nuggets","DEN","nuggets","Y","00","Jusuf Nurkic","jusuf nurkic"
436,"Howard, Juwan","Juwan Howard",FALSE,1994,2012,"juwan_howard",0,"","","","","Y","00","Juwan Howard","juwan howard"
1629752,"Morgan, Juwan","Juwan Morgan",FALSE,2019,2019,"juwan_morgan",0,"","","","","Y","01","Juwan Morgan","juwan morgan"
1628443,"Allen, Kadeem","Kadeem Allen",FALSE,2017,2019,"kadeem_allen",0,"","","","","Y","01","Kadeem Allen","kadeem allen"
203564,"Lucas, Kalin","Kalin Lucas",FALSE,2014,2018,"kalin_lucas",0,"","","","","Y","01","Kalin Lucas","kalin lucas"
2079,"Dickens, Kaniel","Kaniel Dickens",FALSE,2003,2007,"kaniel_dickens",0,"","","","","Y","01","Kaniel Dickens","kaniel dickens"
2416,"Rush, Kareem","Kareem Rush",FALSE,2002,2009,"kareem_rush",0,"","","","","Y","01","Kareem Rush","kareem rush"
1626157,"Towns, Karl-Anthony","Karl-Anthony Towns",TRUE,2015,2019,"karl-anthony_towns",1610612750,"Minnesota","Timberwolves","MIN","timberwolves","Y","00","Karl-Anthony Towns","karl-anthony towns"
252,"Malone, Karl","Karl Malone",FALSE,1985,2003,"karl_malone",0,"","","","","Y","00","Karl Malone","karl malone"
2867,"Powell, Kasib","Kasib Powell",FALSE,2007,2007,"kasib_powell",0,"","","","","Y","01","Kasib Powell","kasib powell"
202695,"Leonard, Kawhi","Kawhi Leonard",TRUE,2011,2019,"kawhi_leonard",1610612759,"San Antonio","Spurs","SAS","spurs","Y","00","Kawhi Leonard","kawhi leonard"
1627770,"Felder, Kay","Kay Felder",FALSE,2016,2017,"kay_felder",0,"","","","","Y","01","Kay Felder","kay felder"
1529,"Stewart, Kebu","Kebu Stewart",FALSE,1997,1997,"kebu_stewart",0,"","","","","Y","00","Kebu Stewart","kebu stewart"
2208,"Brown, Kedrick","Kedrick Brown",FALSE,2001,2004,"kedrick_brown",0,"","","","","Y","01","Kedrick Brown","kedrick brown"
1628966,"Bates-Diop, Keita","Keita Bates-Diop",FALSE,2018,2019,"keita_bates-diop",0,"","","","","Y","01","Keita Bates-Diop","keita bates-diop"
203951,"Appling, Keith","Keith Appling",FALSE,2015,2015,"keith_appling",0,"","","","","Y","11","Keith Appling","keith appling"
173,"Askins, Keith","Keith Askins",FALSE,1990,1998,"keith_askins",0,"","","","","Y","00","Keith Askins","keith askins"
202728,"Benson, Keith","Keith Benson",FALSE,2011,2011,"keith_benson",0,"","","","","Y","11","Keith Benson","keith benson"
2586,"Bogans, Keith","Keith Bogans",FALSE,2003,2013,"keith_bogans",0,"","","","","Y","11","Keith Bogans","keith bogans"
1522,"Booth, Keith","Keith Booth",FALSE,1997,1998,"keith_booth",0,"","","","","Y","00","Keith Booth","keith booth"
1569,"Closs, Keith","Keith Closs",FALSE,1997,2000,"keith_closs",0,"","","","","Y","01","Keith Closs","keith closs"
101247,"Langford, Keith","Keith Langford",FALSE,2007,2007,"keith_langford",0,"","","","","Y","01","Keith Langford","keith langford"
2693,"McLeod, Keith","Keith McLeod",FALSE,2003,2006,"keith_mcleod",0,"","","","","Y","01","Keith McLeod","keith mcleod"
700,"Tower, Keith","Keith Tower",FALSE,1993,1996,"keith_tower",0,"","","","","Y","00","Keith Tower","keith tower"
1496,"Van Horn, Keith","Keith Van Horn",FALSE,1997,2005,"keith_van horn",0,"","","","","Y","00","Keith Van Horn","keith van horn"
1629103,"Martin, Kelan","Kelan Martin",FALSE,2019,2019,"kelan_martin",0,"","","","","Y","01","Kelan Martin","kelan martin"
1629640,"Johnson, Keldon","Keldon Johnson",FALSE,2019,2019,"keldon_johnson",0,"","","","","Y","01","Keldon Johnson","keldon johnson"
101235,"Azubuike, Kelenna","Kelenna Azubuike",FALSE,2006,2011,"kelenna_azubuike",0,"","","","","Y","00","Kelenna Azubuike","kelenna azubuike"
1820,"McCarty, Kelly","Kelly McCarty",FALSE,1998,1998,"kelly_mccarty",0,"","","","","Y","00","Kelly McCarty","kelly mccarty"
203482,"Olynyk, Kelly","Kelly Olynyk",TRUE,2013,2019,"kelly_olynyk",1610612738,"Boston","Celtics","BOS","celtics","Y","00","Kelly Olynyk","kelly olynyk"
1626162,"Oubre Jr., Kelly","Kelly Oubre Jr.",TRUE,2015,2019,"kelly_oubre jr.",1610612764,"Washington","Wizards","WAS","wizards","Y","00","Kelly Oubre Jr.","kelly oubre jr."
1509,"Cato, Kelvin","Kelvin Cato",FALSE,1997,2006,"kelvin_cato",0,"","","","","Y","00","Kelvin Cato","kelvin cato"
202689,"Walker, Kemba","Kemba Walker",TRUE,2011,2019,"kemba_walker",1610612766,"Charlotte","Hornets","CHA","hornets","Y","00","Kemba Walker","kemba walker"
2256,"Johnson, Ken","Ken Johnson",FALSE,2002,2002,"ken_johnson",0,"","","","","Y","01","Ken Johnson","ken johnson"
80,"Norman, Ken","Ken Norman",FALSE,1987,1996,"ken_norman",0,"","","","","Y","00","Ken Norman","ken norman"
383,"Gill, Kendall","Kendall Gill",FALSE,1990,2004,"kendall_gill",0,"","","","","Y","00","Kendall Gill","kendall gill"
203088,"Marshall, Kendall","Kendall Marshall",TRUE,2012,2015,"kendall_marshall",1610612755,"Philadelphia","76ers","PHI","sixers","Y","01","Kendall Marshall","kendall marshall"
1629134,"Nunn, Kendrick","Kendrick Nunn",FALSE,2018,2019,"kendrick_nunn",0,"","","","","Y","01","Kendrick Nunn","kendrick nunn"
2570,"Perkins, Kendrick","Kendrick Perkins",TRUE,2003,2017,"kendrick_perkins",1610612740,"New Orleans","Pelicans","NOP","pelicans","Y","01","Kendrick Perkins","kendrick perkins"
202702,"Faried, Kenneth","Kenneth Faried",TRUE,2011,2018,"kenneth_faried",1610612743,"Denver","Nuggets","DEN","nuggets","Y","00","Kenneth Faried","kenneth faried"
72,"Anderson, Kenny","Kenny Anderson",FALSE,1991,2004,"kenny_anderson",0,"","","","","Y","00","Kenny Anderson","kenny anderson"
202238,"Hasbrouck, Kenny","Kenny Hasbrouck",FALSE,2009,2009,"kenny_hasbrouck",0,"","","","","Y","01","Kenny Hasbrouck","kenny hasbrouck"
2261,"Satterfield, Kenny","Kenny Satterfield",FALSE,2001,2002,"kenny_satterfield",0,"","","","","Y","00","Kenny Satterfield","kenny satterfield"
181,"Smith, Kenny","Kenny Smith",FALSE,1987,1996,"kenny_smith",0,"","","","","Y","00","Kenny Smith","kenny smith"
1903,"Thomas, Kenny","Kenny Thomas",FALSE,1999,2009,"kenny_thomas",0,"","","","","Y","00","Kenny Thomas","kenny thomas"
1629624,"Wooten, Kenny","Kenny Wooten",FALSE,2019,2019,"kenny_wooten",0,"","","","","N","01","Kenny Wooten","kenny wooten"
1629026,"Williams, Kenrich","Kenrich Williams",FALSE,2018,2019,"kenrich_williams",0,"","","","","Y","01","Kenrich Williams","kenrich williams"
203145,"Bazemore, Kent","Kent Bazemore",TRUE,2012,2019,"kent_bazemore",1610612737,"Atlanta","Hawks","ATL","hawks","Y","01","Kent Bazemore","kent bazemore"
203484,"Caldwell-Pope, Kentavious","Kentavious Caldwell-Pope",TRUE,2013,2019,"kentavious_caldwell-pope",1610612765,"Detroit","Pistons","DET","pistons","Y","00","Kentavious Caldwell-Pope","kentavious caldwell-pope"
2030,"Martin, Kenyon","Kenyon Martin",FALSE,2000,2014,"kenyon_martin",0,"","","","","Y","00","Kenyon Martin","kenyon martin"
1721,"Clark, Keon","Keon Clark",FALSE,1998,2003,"keon_clark",0,"","","","","Y","00","Keon Clark","keon clark"
954,"Kittles, Kerry","Kerry Kittles",FALSE,1996,2004,"kerry_kittles",0,"","","","","Y","00","Kerry Kittles","kerry kittles"
101207,"Burleson, Kevin","Kevin Burleson",FALSE,2005,2005,"kevin_burleson",0,"","","","","Y","01","Kevin Burleson","kevin burleson"
404,"Duckworth, Kevin","Kevin Duckworth",FALSE,1986,1996,"kevin_duckworth",0,"","","","","Y","00","Kevin Duckworth","kevin duckworth"
201142,"Durant, Kevin","Kevin Durant",TRUE,2007,2019,"kevin_durant",1610612760,"Oklahoma City","Thunder","OKC","thunder","Y","00","Kevin Durant","kevin durant"
236,"Edwards, Kevin","Kevin Edwards",FALSE,1988,2000,"kevin_edwards",0,"","","","","Y","00","Kevin Edwards","kevin edwards"
333,"Gamble, Kevin","Kevin Gamble",FALSE,1987,1996,"kevin_gamble",0,"","","","","Y","00","Kevin Gamble","kevin gamble"
708,"Garnett, Kevin","Kevin Garnett",TRUE,1995,2015,"kevin_garnett",1610612750,"Minnesota","Timberwolves","MIN","timberwolves","Y","00","Kevin Garnett","kevin garnett"
